 customer_id , txn_date   , txn_type   , txn_amount 
499, 2020-01-15 , purchase   ,71
499, 2020-01-18 , deposit    ,150
499, 2020-01-31 , deposit    ,254
499, 2020-03-17 , withdrawal ,297
499, 2020-01-12 , withdrawal ,934
499, 2020-03-15 , purchase   ,627
499, 2020-03-12 , deposit    ,754
499, 2020-03-01 , purchase   ,279
499, 2020-02-20 , deposit    ,547
499, 2020-02-10 , deposit    ,925
130, 2020-03-27 , deposit    ,864
130, 2020-01-19 , deposit    ,196
130, 2020-02-15 , purchase   ,353
130, 2020-03-13 , deposit    ,753
130, 2020-02-05 , withdrawal ,488
130, 2020-03-01 , purchase   ,971
130, 2020-01-07 , withdrawal ,106
130, 2020-03-04 , deposit    ,646
130, 2020-01-11 , withdrawal ,895
130, 2020-02-05 , withdrawal ,71
441, 2020-02-17 , withdrawal ,195
441, 2020-04-02 , purchase   ,8
441, 2020-04-10 , purchase   ,206
441, 2020-02-24 , purchase   ,190
441, 2020-03-20 , purchase   ,917
441, 2020-03-06 , withdrawal ,229
441, 2020-01-18 , withdrawal ,540
441, 2020-03-24 , deposit    ,856
441, 2020-01-13 , withdrawal ,207
441, 2020-04-04 , deposit    ,392
441, 2020-02-06 , deposit    ,363
441, 2020-04-04 , purchase   ,520
441, 2020-03-25 , withdrawal ,535
441, 2020-03-24 , deposit    ,8
441, 2020-03-16 , purchase   ,634
441, 2020-02-03 , deposit    ,177
441, 2020-04-08 , withdrawal ,24
441, 2020-03-18 , deposit    ,37
441, 2020-04-09 , deposit    ,237
441, 2020-02-05 , deposit    ,919
53, 2020-04-20 , purchase   ,187
53, 2020-03-23 , withdrawal ,881
53, 2020-04-20 , deposit    ,933
53, 2020-03-24 , deposit    ,228
53, 2020-03-21 , purchase   ,285
53, 2020-02-04 , deposit    ,188
53, 2020-04-22 , deposit    ,209
30, 2020-04-01 , deposit    ,392
30, 2020-02-28 , withdrawal ,464
30, 2020-04-24 , deposit    ,547
305, 2020-02-16 , purchase   ,348
305, 2020-03-07 , deposit    ,773
305, 2020-01-17 , withdrawal ,380
305, 2020-03-22 , withdrawal ,613
305, 2020-01-11 , withdrawal ,2
305, 2020-01-16 , deposit    ,366
305, 2020-03-07 , withdrawal ,405
305, 2020-02-04 , deposit    ,517
136, 2020-03-26 , deposit    ,103
136, 2020-02-27 , deposit    ,487
136, 2020-03-11 , deposit    ,53
136, 2020-01-25 , withdrawal ,653
136, 2020-04-09 , purchase   ,710
136, 2020-03-06 , withdrawal ,116
136, 2020-01-12 , deposit    ,19
136, 2020-01-29 , withdrawal ,224
136, 2020-03-24 , withdrawal ,623
136, 2020-01-28 , deposit    ,455
136, 2020-04-02 , deposit    ,194
276, 2020-01-17 , deposit    ,600
276, 2020-03-08 , deposit    ,624
276, 2020-01-13 , purchase   ,922
276, 2020-02-21 , deposit    ,319
276, 2020-03-30 , purchase   ,976
276, 2020-01-09 , withdrawal ,360
276, 2020-02-04 , deposit    ,559
276, 2020-01-13 , purchase   ,465
276, 2020-02-25 , withdrawal ,601
276, 2020-03-01 , deposit    ,189
276, 2020-01-28 , purchase   ,578
276, 2020-02-08 , withdrawal ,222
276, 2020-03-01 , purchase   ,985
276, 2020-01-10 , purchase   ,52
410, 2020-03-14 , withdrawal ,666
410, 2020-03-28 , deposit    ,222
410, 2020-01-21 , deposit    ,595
410, 2020-01-08 , purchase   ,171
410, 2020-03-16 , deposit    ,135
410, 2020-03-09 , withdrawal ,78
410, 2020-02-10 , withdrawal ,723
410, 2020-02-07 , purchase   ,103
410, 2020-03-04 , deposit    ,136
152, 2020-03-20 , deposit    ,68
152, 2020-02-04 , deposit    ,706
152, 2020-02-22 , purchase   ,960
152, 2020-01-17 , deposit    ,264
152, 2020-01-16 , deposit    ,340
152, 2020-02-04 , deposit    ,696
152, 2020-02-09 , withdrawal ,849
152, 2020-03-28 , deposit    ,14
152, 2020-02-15 , deposit    ,812
152, 2020-01-23 , deposit    ,310
152, 2020-02-13 , purchase   ,334
123, 2020-01-25 , withdrawal ,310
123, 2020-01-26 , purchase   ,830
123, 2020-03-29 , deposit    ,727
123, 2020-04-03 , deposit    ,540
123, 2020-04-04 , withdrawal ,362
123, 2020-04-07 , purchase   ,463
123, 2020-02-19 , withdrawal ,960
123, 2020-03-07 , purchase   ,386
123, 2020-03-28 , deposit    ,352
123, 2020-04-05 , deposit    ,688
123, 2020-04-06 , purchase   ,947
123, 2020-02-09 , purchase   ,600
17, 2020-02-09 , withdrawal ,915
17, 2020-02-28 , purchase   ,442
472, 2020-03-05 , deposit    ,78
472, 2020-04-06 , purchase   ,903
472, 2020-02-11 , purchase   ,666
472, 2020-04-07 , deposit    ,557
472, 2020-02-01 , purchase   ,347
472, 2020-04-01 , purchase   ,865
472, 2020-03-21 , withdrawal ,513
472, 2020-04-01 , purchase   ,12
472, 2020-04-04 , deposit    ,405
472, 2020-01-19 , withdrawal ,527
472, 2020-04-16 , purchase   ,449
472, 2020-01-29 , deposit    ,843
472, 2020-03-20 , deposit    ,182
472, 2020-04-07 , deposit    ,115
472, 2020-03-30 , deposit    ,537
472, 2020-02-27 , deposit    ,87
472, 2020-04-14 , deposit    ,920
472, 2020-03-08 , deposit    ,362
472, 2020-03-06 , withdrawal ,499
472, 2020-04-08 , deposit    ,418
100, 2020-03-28 , purchase   ,938
100, 2020-03-30 , deposit    ,181
100, 2020-03-01 , deposit    ,780
100, 2020-02-05 , purchase   ,749
100, 2020-03-19 , purchase   ,854
100, 2020-03-03 , withdrawal ,123
100, 2020-02-08 , purchase   ,829
100, 2020-01-14 , deposit    ,923
56, 2020-04-04 , withdrawal ,302
56, 2020-04-12 , withdrawal ,407
56, 2020-03-02 , withdrawal ,523
56, 2020-03-30 , deposit    ,495
56, 2020-02-12 , purchase   ,213
56, 2020-02-01 , deposit    ,122
56, 2020-03-20 , deposit    ,218
56, 2020-04-02 , deposit    ,117
56, 2020-03-07 , deposit    ,224
56, 2020-02-17 , withdrawal ,716
56, 2020-02-05 , purchase   ,735
56, 2020-04-08 , withdrawal ,326
56, 2020-04-07 , purchase   ,873
56, 2020-01-29 , purchase   ,519
56, 2020-03-03 , purchase   ,744
56, 2020-02-14 , purchase   ,37
56, 2020-01-23 , withdrawal ,412
56, 2020-03-13 , purchase   ,99
455, 2020-03-09 , withdrawal ,887
455, 2020-03-25 , deposit    ,327
357, 2020-03-28 , withdrawal ,382
357, 2020-02-05 , withdrawal ,136
357, 2020-04-16 , withdrawal ,684
357, 2020-02-27 , deposit    ,96
357, 2020-02-19 , deposit    ,138
480, 2020-04-21 , withdrawal ,5
480, 2020-04-14 , purchase   ,478
480, 2020-03-22 , purchase   ,757
480, 2020-04-11 , deposit    ,553
168, 2020-02-24 , purchase   ,919
168, 2020-02-25 , purchase   ,183
168, 2020-02-03 , deposit    ,187
369, 2020-03-16 , purchase   ,516
369, 2020-03-12 , deposit    ,971
369, 2020-01-28 , withdrawal ,110
369, 2020-03-04 , deposit    ,958
338, 2020-02-08 , deposit    ,859
338, 2020-01-17 , deposit    ,252
338, 2020-02-19 , deposit    ,529
338, 2020-01-26 , purchase   ,618
338, 2020-03-13 , withdrawal ,116
338, 2020-03-12 , deposit    ,793
338, 2020-03-25 , deposit    ,698
338, 2020-02-04 , purchase   ,681
338, 2020-03-09 , deposit    ,859
338, 2020-04-03 , purchase   ,808
338, 2020-02-25 , withdrawal ,436
338, 2020-04-03 , purchase   ,695
296, 2020-02-23 , withdrawal ,212
296, 2020-03-11 , deposit    ,317
296, 2020-03-16 , withdrawal ,160
296, 2020-01-27 , withdrawal ,655
296, 2020-02-17 , withdrawal ,774
296, 2020-02-29 , deposit    ,341
296, 2020-02-01 , deposit    ,983
296, 2020-02-22 , deposit    ,733
296, 2020-04-05 , deposit    ,911
296, 2020-02-11 , purchase   ,110
374, 2020-03-28 , deposit    ,422
374, 2020-03-23 , purchase   ,3
374, 2020-01-28 , withdrawal ,806
374, 2020-01-10 , purchase   ,654
374, 2020-01-23 , deposit    ,398
374, 2020-02-19 , purchase   ,361
374, 2020-03-31 , purchase   ,172
374, 2020-02-18 , deposit    ,98
374, 2020-03-22 , withdrawal ,686
374, 2020-03-17 , deposit    ,885
374, 2020-01-08 , purchase   ,354
374, 2020-02-18 , withdrawal ,572
374, 2020-01-19 , deposit    ,842
194, 2020-03-06 , withdrawal ,532
194, 2020-03-16 , deposit    ,601
194, 2020-03-10 , deposit    ,475
194, 2020-03-24 , deposit    ,705
194, 2020-02-01 , purchase   ,634
194, 2020-03-15 , deposit    ,392
194, 2020-02-29 , deposit    ,36
194, 2020-04-13 , purchase   ,269
194, 2020-04-04 , withdrawal ,941
194, 2020-04-24 , purchase   ,12
194, 2020-03-14 , deposit    ,220
194, 2020-04-05 , deposit    ,347
194, 2020-02-18 , purchase   ,965
194, 2020-03-10 , deposit    ,769
194, 2020-03-02 , withdrawal ,695
194, 2020-02-01 , withdrawal ,785
194, 2020-03-01 , deposit    ,454
135, 2020-02-21 , purchase   ,78
135, 2020-03-09 , withdrawal ,178
135, 2020-02-11 , deposit    ,491
135, 2020-01-30 , withdrawal ,831
135, 2020-02-16 , deposit    ,834
135, 2020-02-14 , deposit    ,470
135, 2020-02-27 , purchase   ,469
135, 2020-03-23 , deposit    ,202
135, 2020-01-22 , withdrawal ,14
135, 2020-02-22 , withdrawal ,375
21, 2020-03-30 , withdrawal ,398
21, 2020-04-04 , withdrawal ,848
21, 2020-01-20 , purchase   ,445
21, 2020-02-07 , purchase   ,637
21, 2020-03-22 , withdrawal ,406
21, 2020-01-15 , withdrawal ,497
21, 2020-02-18 , purchase   ,348
21, 2020-03-17 , deposit    ,103
21, 2020-02-28 , withdrawal ,269
21, 2020-04-03 , withdrawal ,531
21, 2020-02-26 , deposit    ,694
21, 2020-01-27 , deposit    ,412
21, 2020-03-03 , withdrawal ,605
21, 2020-01-12 , deposit    ,298
21, 2020-03-03 , purchase   ,28
21, 2020-03-23 , purchase   ,489
21, 2020-03-06 , deposit    ,713
69, 2020-01-22 , deposit    ,3
69, 2020-04-04 , purchase   ,478
69, 2020-01-21 , withdrawal ,812
69, 2020-03-27 , deposit    ,187
69, 2020-02-08 , purchase   ,976
69, 2020-02-22 , withdrawal ,724
69, 2020-01-17 , deposit    ,901
69, 2020-02-25 , deposit    ,450
69, 2020-03-13 , purchase   ,755
69, 2020-02-08 , purchase   ,972
69, 2020-02-22 , purchase   ,451
69, 2020-02-14 , withdrawal ,216
69, 2020-03-11 , withdrawal ,541
69, 2020-03-07 , deposit    ,792
69, 2020-02-16 , deposit    ,754
69, 2020-03-24 , deposit    ,597
69, 2020-04-01 , purchase   ,269
69, 2020-01-23 , purchase   ,193
69, 2020-03-16 , withdrawal ,237
69, 2020-03-30 , purchase   ,437
69, 2020-02-19 , deposit    ,168
32, 2020-01-15 , purchase   ,352
32, 2020-01-28 , deposit    ,97
32, 2020-02-24 , withdrawal ,707
32, 2020-03-15 , withdrawal ,517
32, 2020-04-07 , purchase   ,158
32, 2020-01-19 , purchase   ,527
32, 2020-01-29 , withdrawal ,119
32, 2020-02-09 , deposit    ,957
32, 2020-03-10 , purchase   ,483
32, 2020-03-16 , purchase   ,219
32, 2020-02-12 , deposit    ,215
32, 2020-01-28 , deposit    ,0
206, 2020-02-22 , purchase   ,734
206, 2020-01-19 , deposit    ,340
206, 2020-04-04 , withdrawal ,400
206, 2020-03-02 , withdrawal ,766
206, 2020-03-18 , purchase   ,516
206, 2020-03-07 , withdrawal ,168
206, 2020-03-29 , purchase   ,428
206, 2020-03-15 , withdrawal ,915
206, 2020-01-18 , withdrawal ,768
206, 2020-03-30 , purchase   ,311
206, 2020-03-26 , purchase   ,738
206, 2020-01-14 , purchase   ,169
206, 2020-01-12 , withdrawal ,429
206, 2020-03-08 , withdrawal ,183
269, 2020-04-03 , purchase   ,98
269, 2020-03-04 , withdrawal ,24
269, 2020-03-30 , deposit    ,302
269, 2020-01-27 , withdrawal ,705
269, 2020-02-11 , purchase   ,550
269, 2020-04-07 , deposit    ,640
269, 2020-02-02 , deposit    ,354
269, 2020-01-15 , deposit    ,351
269, 2020-02-20 , purchase   ,665
269, 2020-01-21 , withdrawal ,895
269, 2020-01-28 , withdrawal ,765
269, 2020-04-11 , deposit    ,64
269, 2020-02-15 , withdrawal ,459
269, 2020-03-15 , deposit    ,766
269, 2020-01-29 , withdrawal ,478
269, 2020-03-10 , deposit    ,471
269, 2020-01-15 , purchase   ,421
269, 2020-01-18 , purchase   ,406
460, 2020-04-02 , deposit    ,848
460, 2020-03-27 , purchase   ,994
460, 2020-03-28 , deposit    ,977
460, 2020-02-21 , withdrawal ,966
460, 2020-02-14 , deposit    ,552
460, 2020-02-21 , deposit    ,126
460, 2020-02-26 , purchase   ,467
460, 2020-02-25 , withdrawal ,483
328, 2020-01-30 , purchase   ,519
328, 2020-04-03 , deposit    ,726
328, 2020-03-01 , deposit    ,721
328, 2020-03-05 , deposit    ,106
328, 2020-03-31 , purchase   ,424
328, 2020-03-19 , deposit    ,493
328, 2020-04-10 , purchase   ,582
328, 2020-03-18 , deposit    ,418
328, 2020-02-10 , withdrawal ,443
328, 2020-02-03 , purchase   ,639
328, 2020-01-28 , purchase   ,409
328, 2020-01-22 , withdrawal ,697
328, 2020-02-22 , withdrawal ,181
328, 2020-03-04 , withdrawal ,688
328, 2020-02-20 , purchase   ,931
328, 2020-03-14 , withdrawal ,819
328, 2020-03-10 , purchase   ,499
328, 2020-03-04 , purchase   ,585
407, 2020-04-04 , purchase   ,407
407, 2020-04-01 , purchase   ,999
407, 2020-04-03 , purchase   ,969
407, 2020-02-04 , deposit    ,643
407, 2020-01-23 , withdrawal ,821
407, 2020-02-05 , purchase   ,604
407, 2020-03-16 , withdrawal ,946
407, 2020-01-25 , deposit    ,24
351, 2020-01-12 , purchase   ,583
351, 2020-02-18 , deposit    ,228
351, 2020-02-25 , withdrawal ,544
351, 2020-01-31 , withdrawal ,649
351, 2020-02-13 , withdrawal ,729
351, 2020-02-19 , purchase   ,578
351, 2020-03-27 , withdrawal ,327
351, 2020-01-03 , deposit    ,371
458, 2020-02-17 , withdrawal ,463
458, 2020-02-14 , withdrawal ,905
339, 2020-02-24 , deposit    ,222
339, 2020-02-15 , deposit    ,811
339, 2020-02-06 , withdrawal ,717
339, 2020-03-06 , purchase   ,68
339, 2020-01-17 , purchase   ,7
339, 2020-01-14 , purchase   ,173
339, 2020-03-23 , withdrawal ,813
339, 2020-02-24 , deposit    ,538
339, 2020-03-15 , withdrawal ,45
339, 2020-01-24 , deposit    ,136
339, 2020-02-16 , deposit    ,251
339, 2020-03-07 , deposit    ,548
339, 2020-01-31 , purchase   ,903
339, 2020-02-02 , deposit    ,994
339, 2020-03-09 , purchase   ,85
339, 2020-02-24 , purchase   ,231
496, 2020-02-11 , withdrawal ,989
496, 2020-02-22 , withdrawal ,581
496, 2020-03-14 , deposit    ,650
496, 2020-02-19 , purchase   ,939
496, 2020-02-19 , withdrawal ,614
291, 2020-04-10 , purchase   ,697
291, 2020-04-01 , deposit    ,8
291, 2020-04-14 , deposit    ,290
50, 2020-02-18 , purchase   ,240
50, 2020-04-14 , purchase   ,60
50, 2020-03-01 , deposit    ,249
50, 2020-01-31 , deposit    ,32
50, 2020-03-20 , withdrawal ,21
50, 2020-03-24 , purchase   ,564
50, 2020-03-10 , deposit    ,640
50, 2020-03-13 , purchase   ,324
50, 2020-02-02 , withdrawal ,774
50, 2020-04-24 , deposit    ,235
50, 2020-02-08 , withdrawal ,870
50, 2020-03-22 , deposit    ,969
50, 2020-02-13 , deposit    ,279
265, 2020-03-23 , purchase   ,835
265, 2020-02-05 , purchase   ,161
265, 2020-02-10 , purchase   ,193
265, 2020-03-03 , deposit    ,280
265, 2020-03-07 , deposit    ,36
265, 2020-04-05 , deposit    ,644
265, 2020-03-26 , withdrawal ,881
265, 2020-03-08 , deposit    ,483
265, 2020-01-18 , deposit    ,2
265, 2020-02-17 , purchase   ,73
265, 2020-02-14 , purchase   ,577
265, 2020-02-28 , withdrawal ,452
265, 2020-01-10 , deposit    ,92
265, 2020-01-14 , withdrawal ,818
265, 2020-03-09 , deposit    ,531
265, 2020-03-27 , deposit    ,89
265, 2020-03-16 , purchase   ,257
265, 2020-03-29 , withdrawal ,557
266, 2020-02-05 , deposit    ,804
266, 2020-03-12 , purchase   ,668
266, 2020-04-01 , withdrawal ,507
266, 2020-04-15 , deposit    ,858
93, 2020-04-09 , withdrawal ,218
93, 2020-03-27 , withdrawal ,154
93, 2020-02-16 , deposit    ,807
93, 2020-02-09 , purchase   ,366
93, 2020-03-20 , deposit    ,993
93, 2020-02-13 , purchase   ,16
93, 2020-02-27 , deposit    ,429
93, 2020-01-20 , withdrawal ,593
93, 2020-01-18 , deposit    ,435
93, 2020-03-30 , purchase   ,279
93, 2020-02-01 , withdrawal ,717
93, 2020-02-23 , withdrawal ,462
93, 2020-02-08 , deposit    ,394
93, 2020-02-21 , deposit    ,635
93, 2020-03-29 , withdrawal ,477
1, 2020-03-05 , purchase   ,612
1, 2020-03-17 , deposit    ,324
1, 2020-03-19 , purchase   ,664
267, 2020-03-21 , withdrawal ,501
267, 2020-04-13 , deposit    ,351
267, 2020-02-11 , withdrawal ,523
267, 2020-01-30 , withdrawal ,660
267, 2020-03-08 , purchase   ,880
267, 2020-04-10 , deposit    ,530
267, 2020-04-04 , deposit    ,996
267, 2020-01-31 , deposit    ,632
267, 2020-03-28 , withdrawal ,289
267, 2020-02-27 , withdrawal ,530
267, 2020-02-27 , purchase   ,325
267, 2020-03-21 , withdrawal ,729
267, 2020-04-04 , deposit    ,917
267, 2020-01-29 , purchase   ,196
267, 2020-03-17 , withdrawal ,970
267, 2020-02-20 , purchase   ,497
267, 2020-03-06 , deposit    ,201
366, 2020-02-24 , withdrawal ,147
366, 2020-02-23 , withdrawal ,819
366, 2020-02-12 , deposit    ,944
366, 2020-02-03 , deposit    ,444
366, 2020-02-05 , deposit    ,707
366, 2020-03-07 , purchase   ,270
366, 2020-03-03 , withdrawal ,401
366, 2020-03-14 , withdrawal ,291
366, 2020-02-12 , withdrawal ,530
366, 2020-03-27 , purchase   ,174
366, 2020-02-22 , withdrawal ,756
366, 2020-01-26 , withdrawal ,308
366, 2020-02-22 , deposit    ,297
366, 2020-03-05 , purchase   ,19
366, 2020-03-28 , withdrawal ,57
366, 2020-01-25 , purchase   ,708
366, 2020-02-04 , deposit    ,9
366, 2020-02-23 , purchase   ,760
366, 2020-04-03 , deposit    ,209
366, 2020-02-21 , deposit    ,569
92, 2020-03-22 , purchase   ,793
92, 2020-03-19 , purchase   ,50
89, 2020-04-16 , purchase   ,864
89, 2020-03-22 , withdrawal ,418
89, 2020-02-25 , withdrawal ,788
89, 2020-03-19 , withdrawal ,757
89, 2020-04-01 , deposit    ,415
89, 2020-04-20 , purchase   ,671
89, 2020-02-14 , purchase   ,537
89, 2020-04-20 , withdrawal ,360
89, 2020-04-06 , deposit    ,737
89, 2020-02-07 , withdrawal ,86
89, 2020-03-23 , withdrawal ,475
89, 2020-03-08 , purchase   ,246
89, 2020-03-01 , deposit    ,922
89, 2020-04-08 , deposit    ,249
89, 2020-02-17 , purchase   ,478
129, 2020-02-09 , withdrawal ,376
129, 2020-02-24 , purchase   ,986
129, 2020-02-11 , withdrawal ,359
129, 2020-04-05 , withdrawal ,867
129, 2020-02-12 , withdrawal ,23
129, 2020-04-01 , withdrawal ,593
129, 2020-01-27 , withdrawal ,508
129, 2020-03-17 , deposit    ,669
129, 2020-04-07 , purchase   ,615
129, 2020-02-15 , deposit    ,482
129, 2020-03-06 , purchase   ,154
129, 2020-03-28 , deposit    ,349
129, 2020-01-31 , deposit    ,406
198, 2020-03-08 , purchase   ,15
198, 2020-02-16 , withdrawal ,110
198, 2020-03-30 , purchase   ,221
198, 2020-03-20 , purchase   ,498
198, 2020-02-15 , deposit    ,303
198, 2020-03-25 , purchase   ,553
198, 2020-03-21 , deposit    ,460
198, 2020-02-29 , withdrawal ,598
198, 2020-04-15 , deposit    ,496
198, 2020-03-17 , withdrawal ,714
198, 2020-01-20 , purchase   ,143
198, 2020-02-02 , purchase   ,248
198, 2020-02-16 , withdrawal ,203
198, 2020-01-28 , deposit    ,716
26, 2020-03-13 , deposit    ,35
26, 2020-04-04 , withdrawal ,456
26, 2020-04-13 , withdrawal ,792
26, 2020-03-10 , withdrawal ,381
26, 2020-01-26 , withdrawal ,338
26, 2020-03-11 , withdrawal ,437
26, 2020-02-06 , purchase   ,352
26, 2020-01-26 , deposit    ,98
26, 2020-02-27 , withdrawal ,300
26, 2020-02-27 , withdrawal ,17
26, 2020-03-06 , deposit    ,192
104, 2020-01-30 , withdrawal ,328
104, 2020-03-29 , withdrawal ,414
104, 2020-01-26 , purchase   ,46
104, 2020-02-29 , deposit    ,76
104, 2020-03-25 , withdrawal ,321
104, 2020-02-27 , deposit    ,985
104, 2020-03-30 , deposit    ,838
104, 2020-02-24 , withdrawal ,589
466, 2020-02-27 , withdrawal ,923
466, 2020-03-17 , deposit    ,63
466, 2020-03-19 , withdrawal ,197
466, 2020-02-17 , withdrawal ,288
466, 2020-02-11 , deposit    ,143
466, 2020-02-15 , purchase   ,991
454, 2020-02-01 , deposit    ,622
454, 2020-02-26 , deposit    ,852
454, 2020-03-01 , withdrawal ,471
454, 2020-03-04 , deposit    ,411
454, 2020-01-29 , purchase   ,881
454, 2020-03-10 , deposit    ,342
454, 2020-01-28 , purchase   ,120
454, 2020-02-01 , deposit    ,678
454, 2020-03-31 , deposit    ,800
454, 2020-03-31 , purchase   ,883
454, 2020-01-16 , deposit    ,409
454, 2020-03-01 , purchase   ,309
454, 2020-03-27 , deposit    ,48
117, 2020-01-28 , withdrawal ,30
117, 2020-02-14 , withdrawal ,439
